BIN,HOUSE_NUMBER,STREET_NAME,ZIP,COMM_DISTRICT,BOROUGH,HPD_VIOLATIONS,DOB_VIOLATIONS,TOTAL_VIOLATIONS,DWELLING_UNITS,VIO_UNITS_RATIO,LATITUDE_POINT_Y,LONGITUDE_POINT_X
3196431,225,NEPTUNE AVENUE,11235,313,Brooklyn,21,0,21,5,4.2,40.5818405151367,-73.9617004394531
3196537,714,BANNER AVENUE,11235,313,Brooklyn,32,0,32,4,8.0,40.5831604003906,-73.9607772827148
3199694,2101,EAST 18 STREET,11229,315,Brooklyn,13,0,13,4,3.25,40.5989189147949,-73.953369140625
3199767,2622,OCEAN AVENUE,11229,315,Brooklyn,282,2,284,47,6.042553,40.5974617004395,-73.9514312744141
3204985,1721,VOORHIES AVENUE,11235,315,Brooklyn,42,2,44,6,7.333333,40.586238861084,-73.9512481689453
3205715,2004,GLENWOOD ROAD,11210,314,Brooklyn,86,0,86,23,3.73913,40.6327514648438,-73.9573364257813
3207263,1791,NEW YORK AVENUE,11210,318,Brooklyn,51,0,51,15,3.4,40.6288795471191,-73.9441070556641
3207878,2458,NOSTRAND AVENUE,11210,314,Brooklyn,29,0,29,5,5.8,40.6248092651367,-73.9468383789063
3208651,3006,AVENUE K,11210,318,Brooklyn,17,0,17,5,3.4,40.6241912841797,-73.9459686279297
3211301,2914,NOSTRAND AVENUE,11229,315,Brooklyn,191,11,202,69,2.927536,40.6131286621094,-73.9446334838867
3211948,3801,AVENUE P,11234,318,Brooklyn,25,0,25,3,8.333333,40.617488861084,-73.9372634887695
3217127,3813,KINGS HIGHWAY,11234,318,Brooklyn,9,0,9,3,3.0,40.6223106384277,-73.9378662109375
3217542,1495,EAST   46 STREET,11234,318,Brooklyn,56,24,80,8,10.0,40.6243209838867,-73.931022644043
3220999,1787,EAST   51 STREET,11234,318,Brooklyn,11,0,11,3,3.666666,40.6168403625488,-73.9253616333008
3224089,644,EAST   89 STREET,11236,318,Brooklyn,14,0,14,4,3.5,40.6417617797852,-73.9093780517578
3224132,1106,REMSEN AVENUE,11236,318,Brooklyn,69,0,69,17,4.058823,40.6419105529785,-73.9084320068359
3228689,888,EAST 96 STREET,11236,318,Brooklyn,113,8,121,32,3.78125,40.6479187011719,-73.9073028564453
3228697,903,EAST 95 STREET,11236,318,Brooklyn,12,7,19,3,6.333333,40.6477012634277,-73.9076690673828
3231607,1396,EAST 92 STREET,11236,318,Brooklyn,39,0,39,3,13.0,40.6366195678711,-73.899658203125
3244263,2973,OCEAN PARKWAY,11235,313,Brooklyn,0,10,10,3,3.333333,40.5787086486816,-73.9674072265625
3244850,3039,BRIGHTON 4 STREET,11235,313,Brooklyn,121,5,126,8,15.75,40.5783081054688,-73.9633865356445
3244963,3066,BRIGHTON    7 STREET,11235,313,Brooklyn,0,16,16,3,5.333333,40.5781707763672,-73.9610137939453
3245071,312,BRIGHTON BEACH AVENUE,11235,313,Brooklyn,14,0,14,3,4.666666,40.5768394470215,-73.9636993408203
3245309,1014,OCEAN VIEW AVENUE,11235,313,Brooklyn,15,0,15,4,3.75,40.5799713134766,-73.9592514038086
3245425,105,BRIGHTON 11 STREET,11235,313,Brooklyn,71,0,71,6,11.833333,40.580020904541,-73.9573287963867
3251312,103,MALCOLM X BOULEVARD,11221,303,Brooklyn,0,10,10,3,3.333333,40.6901702880859,-73.9302291870117
3253068,62,VERONICA PLACE,11226,317,Brooklyn,10,0,10,3,3.333333,40.6489906311035,-73.9531097412109
3256559,184,MILFORD STREET,11208,305,Brooklyn,16,0,16,3,5.333333,40.675048828125,-73.8775024414063
3256588,371,ETNA STREET,11208,305,Brooklyn,193,0,193,56,3.446428,40.6879692077637,-73.870002746582
3256647,644,NEW YORK AVENUE,11203,309,Brooklyn,9,0,9,3,3.0,40.6585006713867,-73.9478073120117
3259363,470,WILLOUGHBY AVE,11206,303,Brooklyn,0,13,13,4,3.25,40.6934509277344,-73.950798034668
3259609,1186,NOSTRAND AVENUE,11225,309,Brooklyn,29,0,29,3,9.666666,40.6585083007813,-73.95068359375
3321435,1035,MANHATTAN AVENUE,11222,301,Brooklyn,25,0,25,6,4.166666,40.7341690063477,-73.9552383422852
3321454,177,HURON STREET,11222,301,Brooklyn,41,0,41,6,6.833333,40.7333106994629,-73.9541168212891
3321737,2828REAR,STILLWELL AVENUE,11224,313,Brooklyn,10,0,10,3,3.333333,40.578441619873,-73.9822082519531
3321738,2828,STILLWELL AVENUE,11224,313,Brooklyn,17,0,17,5,3.4,40.578441619873,-73.9822082519531
3322795,644A,LORIMER STREET,11211,301,Brooklyn,0,18,18,5,3.6,40.71630859375,-73.9494476318359
3323115,105,EAST   86 STREET,11236,317,Brooklyn,73,0,73,18,4.055555,40.6483497619629,-73.9196395874023
3324579,99,ALBANY AVENUE,11213,308,Brooklyn,14,0,14,4,3.5,40.6773490905762,-73.9384765625
3324999,986,GREENE AVENUE,11221,303,Brooklyn,141,0,141,20,7.05,40.6907691955566,-73.9283065795898
3325000,982,GREENE AVENUE,11221,303,Brooklyn,75,0,75,20,3.75,40.6907691955566,-73.9283065795898
3325441,1054,WILLOUGHBY AVENUE,11221,304,Brooklyn,20,0,20,6,3.333333,40.6996803283691,-73.9269332885742
3325532,194,WILSON AVENUE,11237,304,Brooklyn,52,0,52,5,10.4,40.699089050293,-73.9233779907227
3325864,129,GRAHAM AVENUE,11206,301,Brooklyn,18,33,51,6,8.5,40.7063598632813,-73.9432830810547
3327301,1740,NOSTRAND AVENUE,11226,317,Brooklyn,86,0,86,16,5.375,40.6434593200684,-73.9490737915039
3327323,1310,FLATBUSH AVENUE,11210,314,Brooklyn,12,0,12,4,3.0,40.6380615234375,-73.9535903930664
3327325,619,EAST   14 STREET,11230,314,Brooklyn,49,0,49,16,3.0625,40.6343307495117,-73.9637832641602
3327338,1408,BROOKLYN AVENUE,11210,317,Brooklyn,214,0,214,42,5.095238,40.6382293701172,-73.9432373046875
3327404,1406,NEW YORK AVENUE,11210,317,Brooklyn,96,0,96,42,2.285714,40.6380615234375,-73.9458999633789
3327450,5709,13 AVENUE,11219,312,Brooklyn,9,0,9,3,3.0,40.6301193237305,-73.9968032836914
3327546,1407,NEW YORK AVENUE,11210,317,Brooklyn,87,2,89,42,2.119047,40.6381492614746,-73.944580078125
3327808,1466,CONEY ISLAND AVENUE,11230,312,Brooklyn,19,0,19,5,3.8,40.6216316223145,-73.9649429321289
3327812,1476,CONEY ISLAND AVENUE,11230,312,Brooklyn,26,0,26,5,5.2,40.6216316223145,-73.9649429321289
3327943,182,GRAHAM AVENUE,11206,301,Brooklyn,20,57,77,4,19.25,40.7079811096191,-73.9429931640625
3327990,791,FLUSHING AVENUE,11206,301,Brooklyn,26,0,26,6,4.333333,40.7011909484863,-73.9411697387695
3328472,105,16 STREET,11215,307,Brooklyn,13,0,13,3,4.333333,40.6667098999023,-73.9928970336914
3330879,105,4 AVENUE,11217,306,Brooklyn,30,0,30,8,3.75,40.6808090209961,-73.9803466796875
3331283,285,EASTERN PARKWAY,11238,308,Brooklyn,75,0,75,17,4.411764,40.6714096069336,-73.9591903686523
3331870,1035,RUTLAND ROAD,11212,317,Brooklyn,49,0,49,4,12.25,40.6635513305664,-73.9255065917969
3335422,148,COZINE AVENUE,11207,305,Brooklyn,19,0,19,4,4.75,40.6539916992188,-73.885612487793
3335584,531,KOSCIUSKO STREET,11221,303,Brooklyn,9,0,9,3,3.0,40.6927680969238,-73.933723449707
3335972,297,BROADWAY,11211,301,Brooklyn,12,2,14,4,3.5,40.7087593078613,-73.9579010009766
3336214,800,ROGERS AVENUE,11226,317,Brooklyn,27,0,27,3,9.0,40.6512298583984,-73.9528274536133
3337427,259,4 AVENUE,11215,306,Brooklyn,3,11,14,4,3.5,40.6757698059082,-73.9837265014648
3338008,509,HANCOCK STREET,11233,303,Brooklyn,14,0,14,3,4.666666,40.6843795776367,-73.93505859375
3338457,159,SUYDAM STREET,11221,304,Brooklyn,32,0,32,7,4.571428,40.6994590759277,-73.9266815185547
3339190,1356,NEW YORK AVENUE,11210,317,Brooklyn,84,0,84,42,2.0,40.6394309997559,-73.9464111328125
3339384,79,EAST   18 STREET,11226,314,Brooklyn,23,0,23,6,3.833333,40.649299621582,-73.962890625
3340322,1007,EAST   86 STREET,11236,318,Brooklyn,13,0,13,3,4.333333,40.6365585327148,-73.9063568115234
3340324,1003,EAST   86 STREET,11236,318,Brooklyn,9,0,9,3,3.0,40.6365585327148,-73.9063568115234
3340424,911,EAST   76 STREET,11236,318,Brooklyn,18,0,18,6,3.0,40.633171081543,-73.915283203125
3340425,919,EAST   76 STREET,11236,318,Brooklyn,25,0,25,6,4.166666,40.633171081543,-73.915283203125
3341494,8602,AVENUE L,11236,318,Brooklyn,35,0,35,4,8.75,40.6334686279297,-73.9028472900391
3341661,636,11 STREET,11215,306,Brooklyn,10,0,10,3,3.333333,40.663459777832,-73.9785079956055
3341961,348,CUMBERLAND STREET,11238,302,Brooklyn,0,11,11,3,3.666666,40.6852111816406,-73.9723968505859
3341990,272,DIVISION AVENUE,11211,301,Brooklyn,31,0,31,8,3.875,40.7068405151367,-73.9552764892578
3342269,120,GROVE STREET,11221,304,Brooklyn,119,0,119,16,7.4375,40.6934509277344,-73.9201736450195
3342410,290,SUMPTER STREET,11233,316,Brooklyn,10,0,10,3,3.333333,40.6805992126465,-73.9126434326172
3342588,1105,MADISON STREET,11221,304,Brooklyn,76,0,76,18,4.222222,40.6920204162598,-73.9164123535156
3343257,745,LINCOLN AVENUE,11208,305,Brooklyn,15,0,15,5,3.0,40.6708602905273,-73.8659896850586
3343475,168,WEIRFIELD STREET,11221,304,Brooklyn,18,0,18,4,4.5,40.6902313232422,-73.9117889404297
3344031,221,LINDEN BOULEVARD,11226,317,Brooklyn,148,7,155,72,2.152777,40.6531105041504,-73.950813293457
3344586,1499,EAST   46 STREET,11234,318,Brooklyn,81,10,91,8,11.375,40.6243209838867,-73.931022644043
3345360,183,RIVERDALE AVENUE,11212,316,Brooklyn,13,0,13,4,3.25,40.6614112854004,-73.9100570678711
3346691,614A,KOSCIUSKO STREET,11221,303,Brooklyn,12,0,12,3,4.0,40.6929702758789,-73.9289398193359
3347547,575,GRAND AVENUE,11238,308,Brooklyn,23,0,23,3,7.666666,40.6775894165039,-73.9617691040039
3348053,329,18 STREET,11215,307,Brooklyn,24,0,24,6,4.0,40.6614799499512,-73.9886474609375
3348081,4811,5 AVENUE,11220,307,Brooklyn,137,0,137,8,17.125,40.6457290649414,-74.0093078613281
3348366,40,CHRISTOPHER AVENUE,11212,316,Brooklyn,37,2,39,4,9.75,40.6726684570313,-73.9068832397461
3348539,593,GRAND AVENUE,11238,308,Brooklyn,11,0,11,3,3.666666,40.6775894165039,-73.9617691040039
3348807,1064,VERMONT STREET,11207,305,Brooklyn,13,0,13,4,3.25,40.6539916992188,-73.885612487793
3348808,156,COZINE AVENUE,11207,305,Brooklyn,16,0,16,4,4.0,40.6539916992188,-73.885612487793
3350169,325,SHEPHERD AVENUE,11208,305,Brooklyn,21,31,52,3,17.333333,40.6771507263184,-73.8812637329102
3378134,739,DE KALB AVENUE,11216,303,Brooklyn,138,2,140,3,46.666666,40.692138671875,-73.9467468261719
3378488,1975,PACIFIC STREET,11233,308,Brooklyn,9,0,9,3,3.0,40.6764183044434,-73.9230728149414
3387771,236,NORTH   12 STREET,11211,301,Brooklyn,11,1,12,3,4.0,40.7191696166992,-73.9529037475586
3388173,1843,PITKIN AVENUE,11212,316,Brooklyn,13,0,13,3,4.333333,40.6708106994629,-73.9048767089844
3388271,127,BLAKE AVENUE,11212,316,Brooklyn,68,0,68,4,17.0,40.6649703979492,-73.9149703979492
3388416,870,KNICKERBOCKER AVENUE,11207,304,Brooklyn,35,1,36,3,12.0,40.6912498474121,-73.9053573608398
3388846,936,DE KALB AVENUE,11221,303,Brooklyn,28,0,28,6,4.666666,40.6926612854004,-73.9381637573242
3388926,586,LIBERTY AVENUE,11207,305,Brooklyn,11,1,12,3,4.0,40.6754302978516,-73.8880615234375
3389001,554,60 STREET,11220,307,Brooklyn,15,0,15,4,3.75,40.6384582519531,-74.0149765014648
3389513,2767,ATLANTIC AVENUE,11207,305,Brooklyn,14,0,14,3,4.666666,40.6765403747559,-73.8920669555664
3389633,2802,ALBEMARLE ROAD,11226,317,Brooklyn,24,0,24,3,8.0,40.6478805541992,-73.9510269165039
3389635,75,EAST   28 STREET,11226,317,Brooklyn,13,0,13,3,4.333333,40.6474914550781,-73.9508514404297
3389656,108,EAST   28 STREET,11226,317,Brooklyn,8,1,9,3,3.0,40.6465682983398,-73.9512176513672
3389884,139,ALBANY AVENUE,11213,308,Brooklyn,23,0,23,3,7.666666,40.6759300231934,-73.9385070800781
3389911,1507,PARK PLACE,11213,308,Brooklyn,12,0,12,3,4.0,40.6725311279297,-73.9273529052734
3389996,173,HULL STREET,11233,316,Brooklyn,15,0,15,3,5.0,40.6798706054688,-73.9100036621094
3390058,197,CHAUNCEY STREET,11233,303,Brooklyn,9,0,9,3,3.0,40.6808815002441,-73.927116394043
3390060,108,MARION STREET,11233,303,Brooklyn,33,0,33,3,11.0,40.679759979248,-73.9265213012695
3390168,175,MONROE STREET,11216,303,Brooklyn,11,0,11,3,3.666666,40.6855506896973,-73.9518737792969
3390326,429,WILSON AVENUE,11221,304,Brooklyn,9,0,9,3,3.0,40.6941795349121,-73.9137573242188
3390372,125,ELDERT STREET,11207,304,Brooklyn,15,1,16,3,5.333333,40.6885604858398,-73.9115905761719
3390390,73,COOPER STREET,11207,304,Brooklyn,15,1,16,3,5.333333,40.6857109069824,-73.9097290039063
3390602,1172,SUTTER AVENUE,11208,305,Brooklyn,12,0,12,3,4.0,40.6721496582031,-73.8747329711914
3390701,2405,ALBEMARLE ROAD,11226,317,Brooklyn,25,0,25,3,8.333333,40.6481781005859,-73.9547119140625
3391227,223,MALCOLM X BOULEVARD,11221,303,Brooklyn,55,0,55,3,18.333333,40.6853790283203,-73.9292373657227
3391329,227 A,MALCOLM X BOULEVARD,11221,303,Brooklyn,18,3,21,3,7.0,40.6851692199707,-73.92919921875
3391633,694,LINCOLN AVENUE,11208,305,Brooklyn,12,0,12,3,4.0,40.6721992492676,-73.8666534423828
3391838,99,STOCKTON STREET,11206,303,Brooklyn,9,0,9,3,3.0,40.6964111328125,-73.9488372802734
3391847,87,STOCKTON STREET,11206,303,Brooklyn,39,7,46,3,15.333333,40.6963195800781,-73.9492416381836
3392426,891,GREENE AVENUE,11221,303,Brooklyn,21,1,22,3,7.333333,40.6908302307129,-73.9320297241211
3392677,128,OSBORN STREET,11212,316,Brooklyn,12,0,12,3,4.0,40.6692810058594,-73.9089965820313
3392773,427,HERKIMER STREET,11213,303,Brooklyn,43,0,43,3,14.333333,40.6792907714844,-73.9392166137695
3393226,1355,DECATUR STREET,11237,304,Brooklyn,18,1,19,3,6.333333,40.6922492980957,-73.9044799804688
3393268,323,HOPKINSON AVENUE,11233,316,Brooklyn,10,0,10,3,3.333333,40.6733512878418,-73.9136962890625
3393313,2037,STRAUSS STREET,11212,316,Brooklyn,38,0,38,3,12.666666,40.6641998291016,-73.9148712158203
3393970,353,DE WITT AVENUE,11207,305,Brooklyn,10,0,10,3,3.333333,40.6562995910645,-73.8969879150391
3396016,1357,DECATUR STREET,11237,304,Brooklyn,13,2,15,3,5.0,40.6922988891602,-73.9044418334961
3396274,409,ST MARK'S AVENUE,11238,308,Brooklyn,17,0,17,3,5.666666,40.6772003173828,-73.9610900878906
3396277,411,ST MARK'S AVENUE,11238,308,Brooklyn,21,0,21,3,7.0,40.6772003173828,-73.9610900878906
3396629,301,POWELL STREET,11212,316,Brooklyn,88,0,88,8,11.0,40.6672401428223,-73.9030227661133
3396813,70,CLERMONT AVENUE,11205,302,Brooklyn,0,10,10,3,3.333333,40.6954803466797,-73.9716491699219
3396907,146,JEFFERSON STREET,11206,304,Brooklyn,35,0,35,8,4.375,40.7002105712891,-73.929931640625
3397925,209,EAST   55 STREET,11203,317,Brooklyn,42,2,44,5,8.8,40.6526908874512,-73.9254837036133
3399216,173,BUFFALO AVENUE,11213,308,Brooklyn,12,0,12,3,4.0,40.6734008789063,-73.9247436523438
3399222,1593,PARK PLACE,11233,308,Brooklyn,24,0,24,4,6.0,40.672290802002,-73.9244232177734
3399384,128,SUMPTER STREET,11233,303,Brooklyn,23,0,23,6,3.833333,40.6798896789551,-73.9197463989258
3413707,1346,MYRTLE AVENUE,11221,304,Brooklyn,23,0,23,3,7.666666,40.6982688903809,-73.9220504760742
3418399,1660,BROADWAY,11207,316,Brooklyn,23,4,27,3,9.0,40.6842498779297,-73.9133911132813
3421352,730,FLATBUSH AVENUE,11226,314,Brooklyn,26,0,26,6,4.333333,40.6550102233887,-73.9600830078125
3421632,66,BUFFALO AVENUE,11233,308,Brooklyn,17,0,17,3,5.666666,40.6765594482422,-73.9251174926758
3428876,422,EAST   31 STREET,11226,317,Brooklyn,0,12,12,3,4.0,40.6404495239258,-73.9477767944336
4000237,10-32,49 AVENUE,11101,402,Queens,14,6,20,6,3.333333,40.7430114746094,-73.9527969360352
4001734,41-49,45 STREET,11104,402,Queens,54,0,54,16,3.375,40.745231628418,-73.9190521240234
4002549,45-55,40 STREET,11104,402,Queens,19,0,19,6,3.166666,40.7420082092285,-73.9243316650391
4003714,36-12,STARR AVENUE,11101,402,Queens,134,3,137,6,22.833333,40.7345390319824,-73.9363098144531
4003853,34-19,9 STREET,11106,401,Queens,38,0,38,4,9.5,40.7645492553711,-73.9395370483398
4004009,35-31,CRESCENT STREET,11106,401,Queens,43,0,43,6,7.166666,40.7588386535645,-73.932373046875
4005973,14-16,30 ROAD,11102,401,Queens,25,0,25,6,4.166666,40.7695083618164,-73.9301681518555
4007978,35-23,30 STREET,11106,401,Queens,11,0,11,3,3.666666,40.7577590942383,-73.929573059082
4008480,30-33,31 STREET,11102,401,Queens,9,0,9,3,3.0,40.7658805847168,-73.9218292236328
4009026,30-27,33 STREET,11102,401,Queens,51,9,60,7,8.571428,40.7653312683105,-73.9200973510742
4009796,31-11,35 STREET,11106,401,Queens,19,0,19,6,3.166666,40.7623596191406,-73.9203262329102
4010122,25-70,37 STREET,11103,401,Queens,75,0,75,16,4.6875,40.7671699523926,-73.9148712158203
4010241,25-85,38 STREET,11103,401,Queens,18,0,18,3,6.0,40.766170501709,-73.913932800293
4010620,37-06,30 AVENUE,11103,401,Queens,10,0,10,3,3.333333,40.7643394470215,-73.9165496826172
4011186,31-19,41 STREET,11103,401,Queens,15,0,15,4,3.75,40.7602882385254,-73.9164886474609
4013138,32-28,48 STREET,11103,401,Queens,20,0,20,6,3.333333,40.7553482055664,-73.9134521484375
4013143,32-40,48 STREET,11103,401,Queens,34,0,34,6,5.666666,40.7550392150879,-73.9136962890625
4016611,35-19,DITMARS BOULEVARD,11105,401,Queens,17,0,17,4,4.25,40.7746200561523,-73.908088684082
4017277,24-49,33 STREET,11102,401,Queens,25,0,25,6,4.166666,40.7703704833984,-73.9153366088867
4017935,24-49,27 STREET,11102,401,Queens,71,3,74,9,8.222222,40.7727699279785,-73.9188232421875
4018301,21-11,27 STREET,11105,401,Queens,82,0,82,16,5.125,40.7791709899902,-73.911018371582
4018755,25-18,23 AVENUE,11105,401,Queens,12,0,12,3,4.0,40.7764511108398,-73.9162979125977
4020448,25-45,14 PLACE,11102,401,Queens,11,0,11,3,3.666666,40.774730682373,-73.9271774291992
4022890,24-48,82 STREET,11370,403,Queens,9,0,9,3,3.0,40.7634811401367,-73.8871002197266
4027160,34-26,62 STREET,11377,402,Queens,14,0,14,3,4.666666,40.7513313293457,-73.9000778198242
4028465,40-08,57 STREET,11377,402,Queens,22,22,44,5,8.8,40.7456893920898,-73.9075393676758
4029938,37-58,79 STREET,11372,403,Queens,27,0,27,3,9.0,40.747730255127,-73.887077331543
4029990,37-40,81 STREET,11372,403,Queens,104,0,104,32,3.25,40.7484397888184,-73.8853073120117
4030786,41-02,53 STREET,11377,402,Queens,27,0,27,7,3.857142,40.7456703186035,-73.9115371704102
4030809,41-29,53 STREET,11377,402,Queens,20,0,20,6,3.333333,40.7448692321777,-73.9112167358398
4031124,40-24,58 STREET,11377,402,Queens,0,11,11,3,3.666666,40.7450103759766,-73.9069595336914
4035147,33-17,82 STREET,11372,403,Queens,45,0,45,11,4.090909,40.7550201416016,-73.8849792480469
4035718,34-22,92 STREET,11372,403,Queens,11,0,11,3,3.666666,40.7540397644043,-73.8759078979492
4036097,35-64,93 STREET,11372,403,Queens,15,0,15,3,5.0,40.7510604858398,-73.8744201660156
4036128,35-24,94 STREET,11372,403,Queens,116,4,120,20,6.0,40.7521781921387,-73.8736724853516
4036343,37-23,89 STREET,11372,403,Queens,16,0,16,4,4.0,40.7497100830078,-73.8773803710938
4036436,37-24,93 STREET,11372,403,Queens,11,15,26,3,8.666666,40.7501411437988,-73.8742599487305
4037030,77-07,WOODSIDE AVENUE,11373,404,Queens,75,3,78,18,4.333333,40.7438011169434,-73.8876876831055
4038368,81-02,45 AVENUE,11373,404,Queens,9,0,9,3,3.0,40.7412910461426,-73.8836898803711
4038793,40-26,BENHAM STREET,11373,404,Queens,21,1,22,3,7.333333,40.7479705810547,-73.8747787475586
4039069,40-34,ASKE STREET,11373,404,Queens,15,0,15,3,5.0,40.7480201721191,-73.8730163574219
4040456,97-17,43 AVENUE,11368,404,Queens,16,0,16,3,5.333333,40.7464981079102,-73.8658676147461
4041310,27-20,HUMPHREYS STREET,11369,403,Queens,24,4,28,3,9.333333,40.763069152832,-73.8675384521484
4042425,33-44,98 STREET,11368,403,Queens,18,0,18,4,4.5,40.7557907104492,-73.8704528808594
4042688,105-16,NORTHERN BOULEVARD,11368,403,Queens,0,13,13,3,4.333333,40.7574691772461,-73.8631134033203
4043013,34-13,99 STREET,11368,403,Queens,21,0,21,3,7.0,40.7549285888672,-73.868766784668
4043362,34-22,105 STREET,11368,403,Queens,86,1,87,9,9.666666,40.7553291320801,-73.863410949707
4044635,104-65,ROOSEVELT AVENUE,11368,403,Queens,33,0,33,9,3.666666,40.7507705688477,-73.8595733642578
4045197,87-01,51 AVENUE,11373,404,Queens,15,0,15,4,3.75,40.7391510009766,-73.8764801025391
4046100,93-20,50 AVENUE,11373,404,Queens,0,14,14,3,4.666666,40.7408905029297,-73.8700866699219
4047646,54-13,101 STREET,11368,404,Queens,12,0,12,3,4.0,40.740161895752,-73.8589477539063
4048548,40-15,102 STREET,11368,404,Queens,30,0,30,6,5.0,40.7493515014648,-73.8636932373047
4049656,108-03,51 AVENUE,11368,404,Queens,15,0,15,5,3.0,40.7441596984863,-73.8550033569336
4052773,75-36,113 PLACE,11375,406,Queens,11,0,11,3,3.666666,40.7186317443848,-73.8343811035156
4052871,47-47,46 STREET,11377,402,Queens,26,0,26,6,4.333333,40.7397613525391,-73.9190979003906
4057123,51-20,CODWISE PLACE,11373,404,Queens,10,0,10,3,3.333333,40.7369804382324,-73.8830337524414
4059273,60-58,55 STREET,11378,405,Queens,54,1,55,4,13.75,40.7147216796875,-73.9106826782227
4069616,84-53,DANA COURT,11379,405,Queens,427,18,445,37,12.027027,40.7232284545898,-73.868782043457
4072173,65-75,BOOTH STREET,11374,406,Queens,15,0,15,3,5.0,40.7267608642578,-73.8573913574219
4074966,67-39,CLYDE STREET,11375,406,Queens,28,2,30,7,4.285714,40.7220802307129,-73.8551864624023
4079570,81-74,LEFFERTS BOULEVARD,11415,409,Queens,20,0,20,6,3.333333,40.7078285217285,-73.8312835693359
4081239,413,ONDERDONK AVENUE,11385,405,Queens,34,0,34,6,5.666666,40.70751953125,-73.9126968383789
4081827,17-11,STANHOPE STREET,11385,405,Queens,51,0,51,6,8.5,40.7061309814453,-73.9153594970703
4081912,1818,HARMAN STREET,11385,405,Queens,25,0,25,6,4.166666,40.7062301635742,-73.9121704101563
4081984,1715,GREENE AVENUE,11385,405,Queens,34,0,34,6,5.666666,40.7046508789063,-73.9132995605469
4082096,17-25,MENAHAN STREET,11385,405,Queens,30,0,30,6,5.0,40.7042083740234,-73.911376953125
4082098,17-21,MENAHAN STREET,11385,405,Queens,22,0,22,6,3.666666,40.7041015625,-73.911491394043
4082235,2-79,ST NICHOLAS AVENUE,11385,405,Queens,14,0,14,3,4.666666,40.7021598815918,-73.9121017456055
4082388,1671,PALMETTO STREET,11385,405,Queens,20,0,20,6,3.333333,40.701358795166,-73.909538269043
4082459,17-08,LINDEN STREET,11385,405,Queens,28,3,31,6,5.166666,40.7027015686035,-73.9098205566406
4082462,17-14,LINDEN STREET,11385,405,Queens,30,0,30,6,5.0,40.702880859375,-73.9096298217773
4082610,1726,WOODBINE STREET,11385,405,Queens,19,1,20,6,3.333333,40.7019386291504,-73.9070281982422
4082634,717,SENECA AVENUE,11385,405,Queens,32,0,32,6,5.333333,40.7026405334473,-73.9069671630859
4082635,715,SENECA AVENUE,11385,405,Queens,12,0,12,3,4.0,40.7026901245117,-73.9070434570313
4082663,763,SENECA AVENUE,11385,405,Queens,60,3,63,5,12.6,40.7022094726563,-73.9062271118164
4082716,17-17,PUTNAM AVENUE,11385,405,Queens,55,0,55,6,9.166666,40.7010688781738,-73.9062576293945
4082723,1703,PUTNAM AVENUE,11385,405,Queens,32,0,32,6,5.333333,40.7006607055664,-73.9066772460938
4082966,18-70,PALMETTO STREET,11385,405,Queens,39,0,39,6,6.5,40.7040596008301,-73.9060592651367
4082971,1880,PALMETTO STREET,11385,405,Queens,49,0,49,4,12.25,40.7043304443359,-73.9057769775391
4083113,878,WOODWARD AVENUE,11385,405,Queens,18,0,18,6,3.0,40.702320098877,-73.9017868041992
4083262,1921,PALMETTO STREET,11385,405,Queens,12,0,12,4,3.0,40.7055587768555,-73.9052505493164
